NOMBRE_IES,NOMBRE_CARRERA,Mean(INGRESO_MENSUAL_USD),Count(SITUACION_LABORAL),Mean(MESES_CONSEGUIR_EMPLEO),AÑO,NOMBRE_IES_LIMPIO,TOTAL_ESTUDIANTES,TOTAL_DOCENTES,TOTAL_ARTICULOS,NOMBRE_IES (Right),TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA (Right),CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,NOMBRE_IES_LIMPIO (Right)
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,CONTABILIDAD Y AUDITORIA,549.1409020116791,1541,12.07268007787151,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ADMINISTRACION DE EMPRESAS,556.4938501971096,1522,12.243758212877797,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,GUAYAS,GUAYAQUIL,VIGENTE,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
